location,timestamp,pm2_5,pm10,co,no2,o3,so2,aqi,air_quality
Bandung,2025-08-30 14:00:00,4.5,20.67,67.13,0.09,45.1,0.2,2.0,Fair
Bandung,2025-08-30 15:00:00,4.55,20.76,67.72,0.09,43.78,0.2,2.0,Fair
Bandung,2025-08-30 16:00:00,4.56,20.34,68.29,0.1,42.47,0.19,2.0,Fair
Bandung,2025-08-30 17:00:00,4.53,19.13,68.88,0.11,41.59,0.19,1.0,Good
Bandung,2025-08-30 18:00:00,4.46,17.74,69.5,0.12,41.25,0.18,1.0,Good
Bandung,2025-08-30 19:00:00,4.46,17.05,70.14,0.12,41.38,0.17,1.0,Good
Bandung,2025-08-30 20:00:00,4.57,17.57,70.79,0.13,41.75,0.17,1.0,Good
Bandung,2025-08-30 21:00:00,4.81,18.97,71.42,0.13,42.33,0.17,1.0,Good
Bandung,2025-08-30 22:00:00,5.02,19.94,71.91,0.13,43.01,0.17,1.0,Good
Bandung,2025-08-30 23:00:00,5.12,20.2,72.34,0.13,43.79,0.17,2.0,Fair
Bandung,2025-08-31 00:00:00,5.07,19.63,72.98,0.15,44.6,0.17,1.0,Good
Bandung,2025-08-31 01:00:00,4.92,17.59,73.93,0.16,45.65,0.17,1.0,Good
Bandung,2025-08-31 02:00:00,4.83,16.03,74.83,0.16,46.76,0.17,1.0,Good
Bandung,2025-08-31 03:00:00,4.81,15.11,75.66,0.15,47.39,0.17,1.0,Good
Bandung,2025-08-31 04:00:00,4.83,14.8,76.66,0.13,47.32,0.17,1.0,Good
Bandung,2025-08-31 05:00:00,4.92,14.61,78.3,0.11,47.03,0.17,1.0,Good
Bandung,2025-08-31 06:00:00,4.99,14.19,80.24,0.11,46.58,0.17,1.0,Good
Bandung,2025-08-31 07:00:00,5.08,14.0,82.4,0.1,46.17,0.17,1.0,Good
Bandung,2025-08-31 08:00:00,5.27,14.45,84.48,0.11,45.77,0.17,1.0,Good
Bandung,2025-08-31 09:00:00,5.58,15.48,86.61,0.12,45.4,0.17,1.0,Good
Bandung,2025-08-31 10:00:00,5.95,16.4,88.68,0.13,45.04,0.16,1.0,Good
Bandung,2025-08-31 11:00:00,6.45,17.83,90.27,0.15,44.46,0.16,1.0,Good
Bandung,2025-08-31 12:00:00,7.22,20.41,91.51,0.16,43.85,0.17,2.0,Fair
Bandung,2025-08-31 13:00:00,8.07,22.7,92.26,0.17,43.3,0.18,2.0,Fair
Bandung,2025-08-31 14:00:00,8.9,25.31,92.37,0.18,42.83,0.18,2.0,Fair
Bandung,2025-08-31 15:00:00,9.69,28.38,92.04,0.19,42.44,0.19,2.0,Fair
Bandung,2025-08-31 16:00:00,10.24,28.6,91.39,0.2,42.11,0.2,2.0,Fair
Bandung,2025-08-31 17:00:00,10.88,28.59,91.44,0.23,42.12,0.21,2.0,Fair
Bandung,2025-08-31 18:00:00,11.38,28.93,91.78,0.25,42.39,0.22,2.0,Fair
Bandung,2025-08-31 19:00:00,11.46,26.95,92.21,0.25,42.94,0.22,2.0,Fair
Bandung,2025-08-31 20:00:00,11.33,24.98,92.99,0.25,43.72,0.22,2.0,Fair
Bandung,2025-08-31 21:00:00,11.24,24.37,94.31,0.25,44.54,0.22,2.0,Fair
Bandung,2025-08-31 22:00:00,11.24,26.36,95.55,0.24,45.56,0.22,2.0,Fair
Bandung,2025-08-31 23:00:00,11.11,27.75,97.01,0.23,46.42,0.23,2.0,Fair
Bandung,2025-09-01 00:00:00,10.94,27.47,98.53,0.25,47.16,0.25,2.0,Fair
Bandung,2025-09-01 01:00:00,10.8,26.95,100.12,0.26,47.85,0.26,2.0,Fair
Bandung,2025-09-01 02:00:00,10.61,26.15,100.88,0.21,48.75,0.26,2.0,Fair
Bandung,2025-09-01 03:00:00,10.37,25.11,100.82,0.15,49.65,0.25,2.0,Fair
Bandung,2025-09-01 04:00:00,10.1,24.51,100.37,0.11,49.91,0.24,2.0,Fair
Bandung,2025-09-01 05:00:00,9.99,24.8,99.86,0.1,49.37,0.24,2.0,Fair
Bandung,2025-09-01 06:00:00,9.78,24.94,99.53,0.09,48.33,0.24,2.0,Fair
Bandung,2025-09-01 07:00:00,9.39,25.22,99.37,0.09,47.36,0.23,2.0,Fair
Bandung,2025-09-01 08:00:00,8.85,25.04,99.03,0.1,46.33,0.24,2.0,Fair
Bandung,2025-09-01 09:00:00,8.33,24.6,98.57,0.11,45.56,0.24,2.0,Fair
Bandung,2025-09-01 10:00:00,7.84,23.55,98.39,0.14,44.94,0.24,2.0,Fair
Bandung,2025-09-01 11:00:00,7.44,22.38,98.56,0.17,44.41,0.23,2.0,Fair
Bandung,2025-09-01 12:00:00,7.11,21.72,98.76,0.17,44.18,0.21,2.0,Fair
Bandung,2025-09-01 13:00:00,6.89,20.27,98.82,0.18,43.92,0.2,2.0,Fair
Bandung,2025-09-01 14:00:00,6.94,19.45,99.04,0.18,43.75,0.19,1.0,Good
Bandung,2025-09-01 15:00:00,7.19,19.74,99.02,0.19,43.39,0.19,1.0,Good
Bandung,2025-09-01 16:00:00,7.49,20.26,98.86,0.2,42.66,0.18,2.0,Fair
Bandung,2025-09-01 17:00:00,7.81,20.7,99.16,0.21,41.87,0.18,2.0,Fair
Bandung,2025-09-01 18:00:00,8.02,20.6,99.45,0.21,41.05,0.19,2.0,Fair
Bandung,2025-09-01 19:00:00,7.9,19.53,99.76,0.21,40.3,0.19,1.0,Good
Bandung,2025-09-01 20:00:00,7.85,19.06,100.38,0.21,39.54,0.19,1.0,Good
Bandung,2025-09-01 21:00:00,7.93,19.18,101.0,0.22,38.92,0.2,1.0,Good
Bandung,2025-09-01 22:00:00,7.84,18.9,101.7,0.23,38.45,0.2,1.0,Good
Bandung,2025-09-01 23:00:00,7.44,17.58,101.98,0.25,38.08,0.2,1.0,Good
Bandung,2025-09-02 00:00:00,6.74,15.99,102.11,0.28,37.83,0.2,1.0,Good
Bandung,2025-09-02 01:00:00,5.95,14.46,102.38,0.29,37.8,0.2,1.0,Good
Bandung,2025-09-02 02:00:00,5.43,13.53,102.49,0.26,38.3,0.21,1.0,Good
Bandung,2025-09-02 03:00:00,5.1,12.65,102.65,0.2,39.38,0.21,1.0,Good
Bandung,2025-09-02 04:00:00,5.0,11.98,103.35,0.15,40.49,0.2,1.0,Good
Bandung,2025-09-02 05:00:00,5.05,11.49,105.1,0.12,41.09,0.2,1.0,Good
Bandung,2025-09-02 06:00:00,5.14,11.13,107.85,0.11,41.52,0.19,1.0,Good
Bandung,2025-09-02 07:00:00,5.3,11.26,111.48,0.11,42.22,0.18,1.0,Good
Bandung,2025-09-02 08:00:00,5.53,11.86,114.28,0.14,42.97,0.19,1.0,Good
Bandung,2025-09-02 09:00:00,5.67,12.42,116.02,0.17,43.69,0.2,1.0,Good
Bandung,2025-09-02 10:00:00,5.56,12.03,116.85,0.21,44.25,0.22,1.0,Good
Bandung,2025-09-02 11:00:00,5.2,11.35,115.95,0.23,44.24,0.22,1.0,Good
Bandung,2025-09-02 12:00:00,4.82,11.08,113.44,0.24,43.18,0.21,1.0,Good
Bandung,2025-09-02 13:00:00,4.5,11.3,109.83,0.25,41.22,0.21,1.0,Good
Bandung,2025-09-02 14:00:00,4.36,11.77,107.0,0.28,39.11,0.21,1.0,Good
Bandung,2025-09-02 15:00:00,4.38,12.17,105.19,0.32,37.22,0.22,1.0,Good
Bandung,2025-09-02 16:00:00,4.61,13.0,104.44,0.38,35.66,0.25,1.0,Good
Bandung,2025-09-02 17:00:00,5.07,14.3,104.82,0.46,34.24,0.29,1.0,Good
Bandung,2025-09-02 18:00:00,5.38,14.63,106.49,0.53,33.67,0.33,1.0,Good
Bandung,2025-09-02 19:00:00,5.62,14.5,108.92,0.58,33.78,0.36,1.0,Good
Bandung,2025-09-02 20:00:00,5.82,14.25,111.66,0.62,34.18,0.39,1.0,Good
Bandung,2025-09-02 21:00:00,6.0,14.0,114.29,0.66,34.84,0.41,1.0,Good
Bandung,2025-09-02 22:00:00,6.14,13.69,116.45,0.69,35.75,0.43,1.0,Good
Bandung,2025-09-02 23:00:00,6.35,14.12,118.28,0.72,36.84,0.44,1.0,Good
Bandung,2025-09-03 00:00:00,6.67,15.24,120.87,0.77,38.14,0.46,1.0,Good
Bandung,2025-09-03 01:00:00,7.08,16.64,123.4,0.74,40.1,0.47,1.0,Good
Bandung,2025-09-03 02:00:00,7.78,19.07,125.16,0.64,42.66,0.48,1.0,Good
Bandung,2025-09-03 03:00:00,8.84,21.99,124.87,0.46,45.65,0.48,2.0,Fair
Bandung,2025-09-03 04:00:00,10.12,25.08,122.24,0.32,47.36,0.47,2.0,Fair
Bandung,2025-09-03 05:00:00,11.26,28.05,118.73,0.24,47.42,0.47,2.0,Fair
Bandung,2025-09-03 06:00:00,12.16,30.35,114.3,0.19,46.33,0.46,2.0,Fair
Bandung,2025-09-03 07:00:00,12.84,32.34,109.36,0.16,44.74,0.46,2.0,Fair
Bandung,2025-09-03 08:00:00,13.24,33.6,104.63,0.15,42.86,0.44,2.0,Fair
Bandung,2025-09-03 09:00:00,13.49,34.59,100.13,0.15,40.79,0.41,2.0,Fair
Bandung,2025-09-03 10:00:00,13.69,35.62,95.94,0.18,38.69,0.37,2.0,Fair
Bandung,2025-09-03 11:00:00,13.97,36.95,92.75,0.22,36.82,0.34,2.0,Fair
Bandung,2025-09-03 12:00:00,14.25,38.24,90.92,0.23,35.87,0.31,2.0,Fair
Bandung,2025-09-03 13:00:00,14.37,38.05,90.09,0.24,35.8,0.3,2.0,Fair
Bandung,2025-09-03 14:00:00,14.26,37.14,90.64,0.25,36.62,0.28,2.0,Fair
Bandung,2025-09-03 15:00:00,14.03,36.59,91.77,0.26,37.96,0.27,2.0,Fair
Bandung,2025-09-03 16:00:00,13.78,35.77,93.18,0.27,39.38,0.26,2.0,Fair
Bandung,2025-09-03 17:00:00,14.06,36.82,95.19,0.3,40.66,0.26,2.0,Fair
Bandung,2025-09-03 18:00:00,14.65,38.51,97.69,0.35,41.52,0.27,2.0,Fair
Bandung,2025-09-03 19:00:00,14.88,37.95,100.79,0.41,42.19,0.28,2.0,Fair
Bandung,2025-09-03 20:00:00,14.49,35.26,104.64,0.49,42.69,0.3,2.0,Fair
Bandung,2025-09-03 21:00:00,13.81,31.99,109.02,0.58,43.23,0.33,2.0,Fair
Bandung,2025-09-03 22:00:00,13.11,28.56,113.61,0.68,43.74,0.37,2.0,Fair
Bandung,2025-09-03 23:00:00,12.58,26.03,117.89,0.75,44.23,0.39,2.0,Fair
Bandung,2025-09-04 00:00:00,12.3,24.34,122.23,0.83,44.83,0.41,2.0,Fair
Bandung,2025-09-04 01:00:00,12.45,24.48,126.01,0.82,45.98,0.43,2.0,Fair
Bandung,2025-09-04 02:00:00,13.14,25.99,126.86,0.65,48.49,0.43,2.0,Fair
Bandung,2025-09-04 03:00:00,14.12,27.86,125.31,0.4,51.97,0.4,2.0,Fair
Bandung,2025-09-04 04:00:00,15.17,29.82,122.44,0.24,54.39,0.37,2.0,Fair
Bandung,2025-09-04 05:00:00,15.58,30.41,120.01,0.17,55.38,0.35,2.0,Fair
Bandung,2025-09-04 06:00:00,15.2,29.59,118.0,0.15,56.12,0.33,2.0,Fair
Bandung,2025-09-04 07:00:00,14.6,29.05,115.93,0.13,56.98,0.31,2.0,Fair
Bandung,2025-09-04 08:00:00,14.48,30.39,114.05,0.13,57.85,0.29,2.0,Fair
Bandung,2025-09-04 09:00:00,15.14,33.92,112.67,0.14,58.77,0.29,2.0,Fair
Bandung,2025-09-04 10:00:00,16.14,38.34,112.55,0.17,59.95,0.28,2.0,Fair
Bandung,2025-09-04 11:00:00,16.78,41.93,113.6,0.21,61.38,0.26,2.0,Fair
Bandung,2025-09-04 12:00:00,16.95,43.88,115.86,0.22,63.17,0.25,2.0,Fair
Bandung,2025-09-04 13:00:00,16.81,44.2,118.89,0.22,65.47,0.24,2.0,Fair
Bandung,2025-09-04 14:00:00,16.72,43.95,122.8,0.22,67.67,0.23,2.0,Fair
Bandung,2025-09-04 15:00:00,16.75,43.64,127.31,0.23,69.7,0.23,2.0,Fair
Bandung,2025-09-04 16:00:00,16.97,43.54,131.89,0.24,71.2,0.23,2.0,Fair
Bandung,2025-09-04 17:00:00,17.63,43.88,137.16,0.25,72.83,0.24,2.0,Fair
Bandung,2025-09-04 18:00:00,18.77,44.96,142.77,0.27,74.63,0.25,2.0,Fair
Bandung,2025-09-04 19:00:00,20.15,46.43,148.56,0.28,76.46,0.25,2.0,Fair
Bandung,2025-09-04 20:00:00,21.62,48.21,153.9,0.3,78.5,0.26,2.0,Fair
Bandung,2025-09-04 21:00:00,23.16,50.29,157.72,0.32,79.88,0.27,3.0,Moderate
Bandung,2025-09-04 22:00:00,24.86,52.88,160.16,0.34,80.85,0.28,3.0,Moderate
Bandung,2025-09-04 23:00:00,26.52,55.61,160.34,0.34,81.62,0.28,3.0,Moderate
Bandung,2025-09-05 00:00:00,27.95,57.91,159.88,0.36,82.26,0.29,3.0,Moderate
Bandung,2025-09-05 01:00:00,28.95,59.25,158.75,0.33,82.88,0.29,3.0,Moderate
Bandung,2025-09-05 02:00:00,29.65,60.24,158.05,0.25,83.92,0.28,3.0,Moderate
Bandung,2025-09-05 03:00:00,30.2,61.23,157.18,0.17,84.73,0.27,3.0,Moderate
Bandung,2025-09-05 04:00:00,30.51,61.98,156.18,0.13,84.37,0.26,3.0,Moderate
Bandung,2025-09-05 05:00:00,30.66,62.54,154.88,0.11,83.17,0.24,3.0,Moderate
Bandung,2025-09-05 06:00:00,30.69,63.0,153.64,0.1,81.24,0.23,3.0,Moderate
Bandung,2025-09-05 07:00:00,30.84,63.81,152.56,0.1,79.41,0.22,3.0,Moderate
Bandung,2025-09-05 08:00:00,31.36,65.49,151.65,0.11,77.81,0.21,3.0,Moderate
Bandung,2025-09-05 09:00:00,32.17,67.72,151.14,0.13,76.37,0.2,3.0,Moderate
Bandung,2025-09-05 10:00:00,33.05,69.91,151.34,0.15,75.63,0.2,3.0,Moderate
Bandung,2025-09-05 11:00:00,33.81,71.45,151.95,0.17,75.49,0.2,3.0,Moderate
Bandung,2025-09-05 12:00:00,34.34,72.21,153.15,0.17,76.06,0.2,3.0,Moderate
Bandung,2025-09-05 13:00:00,34.6,72.27,154.32,0.17,76.74,0.2,3.0,Moderate
Bandung,2025-09-05 14:00:00,34.75,72.26,155.86,0.16,77.34,0.2,3.0,Moderate
Bandung,2025-09-05 15:00:00,34.87,72.39,157.41,0.15,77.46,0.2,3.0,Moderate
Bandung,2025-09-05 16:00:00,34.77,72.28,157.96,0.14,76.92,0.2,3.0,Moderate
Bandung,2025-09-05 17:00:00,34.53,71.93,157.92,0.14,76.37,0.2,3.0,Moderate
Bandung,2025-09-05 18:00:00,33.87,70.69,156.65,0.13,75.91,0.2,3.0,Moderate
Bandung,2025-09-05 19:00:00,32.48,67.29,154.02,0.12,75.86,0.19,3.0,Moderate
Bandung,2025-09-05 20:00:00,30.39,62.22,150.74,0.11,76.55,0.18,3.0,Moderate
Bandung,2025-09-05 21:00:00,28.49,57.83,147.22,0.1,77.13,0.17,3.0,Moderate
Bandung,2025-09-05 22:00:00,26.83,54.18,143.55,0.1,77.48,0.17,3.0,Moderate
Bandung,2025-09-05 23:00:00,25.07,50.13,140.21,0.09,77.5,0.16,3.0,Moderate
Bandung,2025-09-06 00:00:00,22.9,45.2,137.16,0.1,77.33,0.15,2.0,Fair
Bandung,2025-09-06 01:00:00,20.5,39.96,134.42,0.1,76.59,0.15,2.0,Fair
Bandung,2025-09-06 02:00:00,18.04,35.06,132.12,0.1,75.58,0.14,2.0,Fair
Bandung,2025-09-06 03:00:00,15.76,30.86,130.24,0.08,74.35,0.14,2.0,Fair
Bandung,2025-09-06 04:00:00,13.67,26.49,128.69,0.07,73.0,0.13,2.0,Fair
Bandung,2025-09-06 05:00:00,11.84,22.6,127.19,0.06,71.72,0.12,2.0,Fair
Bandung,2025-09-06 06:00:00,10.26,19.4,125.84,0.05,70.6,0.11,2.0,Fair
Bandung,2025-09-06 07:00:00,9.01,16.87,124.68,0.05,69.42,0.11,2.0,Fair
Bandung,2025-09-06 08:00:00,8.46,16.03,123.19,0.06,68.35,0.11,2.0,Fair
Bandung,2025-09-06 09:00:00,8.37,16.31,121.78,0.07,67.43,0.11,2.0,Fair
Bandung,2025-09-06 10:00:00,8.45,17.31,120.68,0.08,66.85,0.12,2.0,Fair
Bandung,2025-09-06 11:00:00,8.44,17.82,119.55,0.1,66.06,0.13,2.0,Fair
Bandung,2025-09-06 12:00:00,8.24,17.52,118.43,0.11,65.24,0.13,2.0,Fair
Bandung,2025-09-06 13:00:00,7.98,17.01,117.37,0.11,64.36,0.13,2.0,Fair
Bandung,2025-09-06 14:00:00,7.84,16.88,116.46,0.1,63.66,0.14,2.0,Fair
Bandung,2025-09-06 15:00:00,7.89,17.1,115.44,0.1,63.14,0.14,2.0,Fair
Bandung,2025-09-06 16:00:00,8.0,17.15,113.83,0.11,62.64,0.14,2.0,Fair
Bandung,2025-09-06 17:00:00,8.02,16.92,112.61,0.11,62.64,0.14,2.0,Fair
Bandung,2025-09-06 18:00:00,7.89,16.54,111.33,0.12,62.84,0.14,2.0,Fair
Bandung,2025-09-06 19:00:00,7.67,16.44,110.16,0.13,63.21,0.14,2.0,Fair
Bandung,2025-09-06 20:00:00,7.63,17.05,109.22,0.13,63.46,0.14,2.0,Fair
Bandung,2025-09-06 21:00:00,7.69,17.72,108.57,0.14,63.82,0.15,2.0,Fair
Bandung,2025-09-06 22:00:00,7.73,17.76,108.42,0.15,64.52,0.16,2.0,Fair
Bandung,2025-09-06 23:00:00,7.64,16.82,108.2,0.15,65.16,0.15,2.0,Fair
Bandung,2025-09-07 00:00:00,7.42,15.55,108.27,0.15,65.81,0.14,2.0,Fair
Bandung,2025-09-07 01:00:00,7.24,14.82,108.11,0.16,66.08,0.14,2.0,Fair
Bandung,2025-09-07 02:00:00,7.17,15.03,108.23,0.14,66.14,0.14,2.0,Fair
Bandung,2025-09-07 03:00:00,6.81,14.97,107.77,0.11,66.02,0.14,2.0,Fair
Bandung,2025-09-07 04:00:00,6.42,14.96,107.11,0.08,65.2,0.14,2.0,Fair
Bandung,2025-09-07 05:00:00,6.12,15.07,106.43,0.06,63.56,0.14,2.0,Fair
Bandung,2025-09-07 06:00:00,6.11,15.47,106.13,0.05,61.48,0.14,2.0,Fair
Bandung,2025-09-07 07:00:00,6.33,16.13,106.34,0.05,59.64,0.15,1.0,Good
Bandung,2025-09-07 08:00:00,6.48,16.56,106.61,0.06,58.08,0.15,1.0,Good
Bandung,2025-09-07 09:00:00,6.47,16.65,106.97,0.07,57.02,0.15,1.0,Good
Bandung,2025-09-07 10:00:00,6.38,16.64,107.46,0.09,56.52,0.16,1.0,Good
Bandung,2025-09-07 11:00:00,6.25,16.75,107.7,0.11,56.23,0.16,1.0,Good
Bandung,2025-09-07 12:00:00,6.11,17.01,107.83,0.11,56.33,0.17,1.0,Good
Bandung,2025-09-07 13:00:00,5.94,17.17,107.9,0.11,56.6,0.17,1.0,Good
Bandung,2025-09-07 14:00:00,5.72,16.98,107.46,0.11,56.93,0.17,1.0,Good
Bandung,2025-09-07 15:00:00,5.43,16.49,106.66,0.11,57.04,0.17,1.0,Good
Bandung,2025-09-07 16:00:00,5.08,15.52,105.74,0.12,57.0,0.16,1.0,Good
Bandung,2025-09-07 17:00:00,4.78,14.49,104.84,0.14,56.99,0.16,1.0,Good
Bandung,2025-09-07 18:00:00,4.55,13.75,104.21,0.15,57.23,0.16,1.0,Good
Bandung,2025-09-07 19:00:00,4.39,13.33,103.6,0.16,57.76,0.17,1.0,Good
Bandung,2025-09-07 20:00:00,4.25,13.16,103.3,0.17,58.23,0.17,1.0,Good
Bandung,2025-09-07 21:00:00,4.08,12.92,103.04,0.18,58.6,0.18,1.0,Good
Bandung,2025-09-07 22:00:00,3.9,12.65,102.81,0.19,59.07,0.18,1.0,Good
Bandung,2025-09-07 23:00:00,3.8,12.53,102.97,0.21,59.6,0.19,1.0,Good
Bandung,2025-09-08 00:00:00,3.73,12.41,103.07,0.24,60.26,0.2,2.0,Fair
Bandung,2025-09-08 01:00:00,3.56,11.27,103.41,0.24,60.99,0.2,2.0,Fair
Bandung,2025-09-08 02:00:00,3.27,9.71,103.42,0.2,61.89,0.18,2.0,Fair
Bandung,2025-09-08 03:00:00,3.1,8.94,102.89,0.16,62.28,0.17,2.0,Fair
Bandung,2025-09-08 04:00:00,3.07,9.05,101.62,0.12,62.06,0.17,2.0,Fair
Bandung,2025-09-08 05:00:00,3.08,9.13,100.36,0.1,61.28,0.17,2.0,Fair
Bandung,2025-09-08 06:00:00,3.05,8.97,98.63,0.09,60.2,0.17,2.0,Fair
Bandung,2025-09-08 07:00:00,2.98,8.94,96.63,0.09,59.2,0.16,1.0,Good
Bandung,2025-09-08 08:00:00,2.93,9.48,94.44,0.09,57.95,0.16,1.0,Good
Bandung,2025-09-08 09:00:00,2.87,10.08,92.44,0.11,56.79,0.16,1.0,Good
Bandung,2025-09-08 10:00:00,2.78,10.21,90.71,0.12,55.76,0.16,1.0,Good
Bandung,2025-09-08 11:00:00,2.67,9.89,89.09,0.14,54.83,0.16,1.0,Good
Bandung,2025-09-08 12:00:00,2.64,9.87,87.67,0.13,54.11,0.16,1.0,Good
Bandung,2025-09-08 13:00:00,2.67,10.18,86.19,0.13,53.71,0.16,1.0,Good
Bandung,2025-09-08 14:00:00,2.84,10.6,84.78,0.13,53.67,0.16,1.0,Good
Bandung,2025-09-08 15:00:00,3.05,10.69,83.51,0.13,53.83,0.16,1.0,Good
Bandung,2025-09-08 16:00:00,3.15,9.87,83.04,0.15,53.95,0.16,1.0,Good
Bandung,2025-09-08 17:00:00,3.22,9.49,83.16,0.17,53.89,0.17,1.0,Good
Bandung,2025-09-08 18:00:00,3.27,9.55,82.96,0.19,53.73,0.18,1.0,Good
Bandung,2025-09-08 19:00:00,3.27,9.45,82.4,0.2,53.4,0.19,1.0,Good
Bandung,2025-09-08 20:00:00,3.24,8.9,81.72,0.21,53.05,0.19,1.0,Good
Bandung,2025-09-08 21:00:00,3.16,8.26,81.2,0.22,52.86,0.19,1.0,Good
Bandung,2025-09-08 22:00:00,3.09,7.54,80.62,0.23,52.93,0.18,1.0,Good
Bandung,2025-09-08 23:00:00,3.17,7.55,79.71,0.23,53.04,0.18,1.0,Good
Bandung,2025-09-09 00:00:00,3.31,7.92,78.74,0.24,53.25,0.18,1.0,Good
Bandung,2025-09-09 01:00:00,3.39,8.16,77.97,0.24,53.39,0.17,1.0,Good
Bandung,2025-09-09 02:00:00,3.5,8.18,77.32,0.22,53.74,0.17,1.0,Good
Bandung,2025-09-09 03:00:00,3.65,8.22,76.62,0.19,54.17,0.17,1.0,Good
Bandung,2025-09-09 04:00:00,3.75,8.11,75.73,0.17,54.26,0.16,1.0,Good
Bandung,2025-09-09 05:00:00,3.87,8.38,75.41,0.17,54.25,0.17,1.0,Good
Bandung,2025-09-09 06:00:00,4.04,9.15,75.0,0.17,54.24,0.18,1.0,Good
Bandung,2025-09-09 07:00:00,4.32,10.46,74.27,0.15,54.21,0.18,1.0,Good
Bandung,2025-09-09 08:00:00,4.68,12.22,73.24,0.14,54.05,0.19,1.0,Good
Bandung,2025-09-09 09:00:00,4.9,13.62,72.62,0.14,53.98,0.2,1.0,Good
Bandung,2025-09-09 10:00:00,4.98,15.69,72.57,0.14,54.18,0.2,1.0,Good
Bandung,2025-09-09 11:00:00,4.93,17.51,72.67,0.14,54.38,0.2,1.0,Good
Bandung,2025-09-09 12:00:00,4.9,18.81,72.62,0.14,54.63,0.21,1.0,Good
Bandung,2025-09-09 13:00:00,4.73,18.4,72.47,0.13,54.67,0.21,1.0,Good
Bandung,2025-09-09 14:00:00,4.45,17.38,72.69,0.12,54.75,0.2,1.0,Good
Bandung,2025-09-09 15:00:00,4.21,16.56,73.2,0.11,54.78,0.19,1.0,Good
Bandung,2025-09-09 16:00:00,4.1,17.55,73.58,0.1,54.61,0.18,1.0,Good
Bandung,2025-09-09 17:00:00,4.15,19.26,73.56,0.1,54.43,0.19,1.0,Good
Bandung,2025-09-09 18:00:00,4.22,20.21,73.37,0.09,54.36,0.19,2.0,Fair
Bandung,2025-09-09 19:00:00,4.28,20.56,73.46,0.1,54.56,0.2,2.0,Fair
Bandung,2025-09-09 20:00:00,4.36,20.75,73.63,0.11,54.88,0.2,2.0,Fair
Bandung,2025-09-09 21:00:00,4.5,21.22,73.78,0.12,55.36,0.2,2.0,Fair
Bandung,2025-09-09 22:00:00,4.71,22.33,73.64,0.14,55.95,0.21,2.0,Fair
Bandung,2025-09-09 23:00:00,4.87,23.3,73.37,0.15,56.59,0.21,2.0,Fair
Bandung,2025-09-10 00:00:00,4.93,23.58,72.96,0.17,57.05,0.22,2.0,Fair
Bandung,2025-09-10 01:00:00,4.86,22.77,72.51,0.19,57.39,0.22,2.0,Fair
Bandung,2025-09-10 02:00:00,4.7,21.69,72.37,0.19,57.48,0.22,2.0,Fair
Bandung,2025-09-10 03:00:00,4.49,20.63,72.12,0.17,57.29,0.21,2.0,Fair
Bandung,2025-09-10 04:00:00,4.27,20.04,71.74,0.14,56.39,0.2,2.0,Fair
Bandung,2025-09-10 05:00:00,4.02,19.43,71.47,0.12,54.66,0.19,1.0,Good
Bandung,2025-09-10 06:00:00,3.73,18.29,71.28,0.1,52.29,0.18,1.0,Good
Bandung,2025-09-10 07:00:00,3.49,17.13,71.3,0.09,49.89,0.17,1.0,Good
Bandung,2025-09-10 08:00:00,3.32,16.31,71.6,0.08,47.68,0.16,1.0,Good
Bandung,2025-09-10 09:00:00,3.24,15.87,72.05,0.09,45.97,0.16,1.0,Good
Bandung,2025-09-10 10:00:00,3.22,15.77,72.45,0.1,44.96,0.16,1.0,Good
Bandung,2025-09-10 11:00:00,3.26,15.97,72.37,0.11,44.5,0.16,1.0,Good
Bandung,2025-09-10 12:00:00,3.38,16.64,72.08,0.11,44.45,0.16,1.0,Good
Bandung,2025-09-10 13:00:00,3.56,17.39,71.58,0.12,44.63,0.17,1.0,Good
Bandung,2025-09-10 14:00:00,3.73,18.06,71.24,0.12,44.95,0.17,1.0,Good
Bandung,2025-09-10 15:00:00,3.91,18.67,71.15,0.13,45.25,0.18,1.0,Good
Bandung,2025-09-10 16:00:00,4.01,18.0,71.2,0.14,45.27,0.18,1.0,Good
Bandung,2025-09-10 17:00:00,4.11,17.77,71.7,0.15,45.39,0.18,1.0,Good
Bandung,2025-09-10 18:00:00,4.21,18.02,72.13,0.16,45.44,0.18,1.0,Good
Bandung,2025-09-10 19:00:00,4.33,18.71,72.38,0.17,45.52,0.19,1.0,Good
Bandung,2025-09-10 20:00:00,4.42,18.39,72.46,0.18,45.4,0.2,1.0,Good
Bandung,2025-09-10 21:00:00,4.38,16.33,72.83,0.2,45.04,0.2,1.0,Good
Bandung,2025-09-10 22:00:00,4.28,13.77,73.25,0.22,44.57,0.19,1.0,Good
Bandung,2025-09-10 23:00:00,4.19,12.17,74.11,0.26,44.08,0.19,1.0,Good
Bandung,2025-09-11 00:00:00,4.15,11.82,75.44,0.32,43.56,0.2,1.0,Good
Bandung,2025-09-11 01:00:00,4.08,11.87,77.21,0.39,42.94,0.2,1.0,Good
Bandung,2025-09-11 02:00:00,4.01,12.23,78.15,0.41,42.53,0.19,1.0,Good
Bandung,2025-09-11 03:00:00,3.93,12.63,77.77,0.36,42.17,0.17,1.0,Good
Bandung,2025-09-11 04:00:00,3.86,12.96,76.17,0.27,41.62,0.16,1.0,Good
Bandung,2025-09-11 05:00:00,3.79,13.11,75.01,0.21,40.55,0.16,1.0,Good
Bandung,2025-09-11 06:00:00,3.73,13.06,74.46,0.18,39.04,0.15,1.0,Good
